id	java_package	java_paths	source_root	files	loc	crate	wave	cycle	needs_split	deps	status	attempts	notes
paper.world.saveddata	io.papermc.paper.world.saveddata	paper-server:io/papermc/paper/world/saveddata/PaperLevelOverrides.java,paper-server:io/papermc/paper/world/saveddata/PaperWorldMetadata.java,paper-server:io/papermc/paper/world/saveddata/PaperWorldPDC.java	paper-server	3	337	rivet-api	3	27		com.mojang.serialization,net.minecraft.core,net.minecraft.resources,net.minecraft.util,net.minecraft.util.datafix,net.minecraft.world,net.minecraft.world.level,net.minecraft.world.level.saveddata,net.minecraft.world.level.storage,org.bukkit.craftbukkit.persistence	pending	0	
alternate.current.wire	alternate.current.wire	minecraft:alternate/current/wire/LevelHelper.java,minecraft:alternate/current/wire/Node.java,minecraft:alternate/current/wire/PriorityQueue.java,minecraft:alternate/current/wire/SimpleQueue.java,minecraft:alternate/current/wire/UpdateOrder.java,minecraft:alternate/current/wire/WireConnection.java,minecraft:alternate/current/wire/WireConnectionManager.java,minecraft:alternate/current/wire/WireHandler.java,minecraft:alternate/current/wire/WireNode.java	minecraft	9	2246	rivet-server	4			net.minecraft.core,net.minecraft.server.level,net.minecraft.util,net.minecraft.world.level.block,net.minecraft.world.level.block.state,net.minecraft.world.level.chunk,net.minecraft.world.level.chunk.status,net.minecraft.world.level.redstone,org.bukkit.craftbukkit.event	pending	0	
bukkit.craftbukkit.spawner	org.bukkit.craftbukkit.spawner	paper-server:org/bukkit/craftbukkit/spawner/PaperSharedSpawnerLogic.java	paper-server	1	68	rivet-server	4			net.minecraft.core,net.minecraft.core.registries,net.minecraft.util,net.minecraft.world.entity,net.minecraft.world.level,net.minecraft.world.level.storage,org.bukkit.craftbukkit.inventory,org.bukkit.inventory,org.bukkit.spawner	pending	0	
bukkit.event.command	org.bukkit.event.command	paper-api:org/bukkit/event/command/UnknownCommandEvent.java	paper-api	1	115	rivet-api	4			io.papermc.paper.command.brigadier,org.bukkit.command,org.bukkit.event	pending	0	
bukkit.event.enchantment	org.bukkit.event.enchantment	paper-api:org/bukkit/event/enchantment/EnchantItemEvent.java,paper-api:org/bukkit/event/enchantment/PrepareItemEnchantEvent.java,paper-api:org/bukkit/event/enchantment/package-info.java	paper-api	3	310	rivet-api	4			org.bukkit.block,org.bukkit.enchantments,org.bukkit.entity,org.bukkit.event,org.bukkit.event.inventory,org.bukkit.inventory,org.bukkit.inventory.view	pending	0	
bukkit.tag	org.bukkit.tag	paper-api:org/bukkit/tag/DamageTypeTags.java,paper-api:org/bukkit/tag/package-info.java	paper-api	2	112	rivet-api	4			org.bukkit,org.bukkit.damage	pending	0	
bukkit.util.io	org.bukkit.util.io	paper-api:org/bukkit/util/io/BukkitObjectInputStream.java,paper-api:org/bukkit/util/io/BukkitObjectOutputStream.java,paper-api:org/bukkit/util/io/Wrapper.java,paper-api:org/bukkit/util/io/package-info.java	paper-api	4	151	rivet-api	4			org.bukkit.configuration.serialization	pending	0	
bukkit.util.noise	org.bukkit.util.noise	paper-api:org/bukkit/util/noise/NoiseGenerator.java,paper-api:org/bukkit/util/noise/OctaveGenerator.java,paper-api:org/bukkit/util/noise/PerlinNoiseGenerator.java,paper-api:org/bukkit/util/noise/PerlinOctaveGenerator.java,paper-api:org/bukkit/util/noise/SimplexNoiseGenerator.java,paper-api:org/bukkit/util/noise/SimplexOctaveGenerator.java,paper-api:org/bukkit/util/noise/package-info.java	paper-api	7	1309	rivet-api	4			org.bukkit	pending	0	
ca.spottedleaf.dataconverter.minecraft	ca.spottedleaf.dataconverter.minecraft	minecraft:ca/spottedleaf/dataconverter/minecraft/MCDataConverter.java,minecraft:ca/spottedleaf/dataconverter/minecraft/MCVersionRegistry.java,minecraft:ca/spottedleaf/dataconverter/minecraft/MCVersions.java	minecraft	3	1274	rivet-server	4			net.minecraft.nbt	pending	0	
ca.spottedleaf.dataconverter.minecraft.converters.chunk	ca.spottedleaf.dataconverter.minecraft.converters.chunk	minecraft:ca/spottedleaf/dataconverter/minecraft/converters/chunk/ConverterAddBlendingData.java,minecraft:ca/spottedleaf/dataconverter/minecraft/converters/chunk/ConverterFlattenChunk.java,minecraft:ca/spottedleaf/dataconverter/minecraft/converters/chunk/ConverterRenameStatus.java	minecraft	3	1113	rivet-server	4			com.mojang.datafixers,net.minecraft.util.datafix	pending	0	
ca.spottedleaf.dataconverter.minecraft.converters.helpers	ca.spottedleaf.dataconverter.minecraft.converters.helpers	minecraft:ca/spottedleaf/dataconverter/minecraft/converters/helpers/AddFlagIfAbsent.java,minecraft:ca/spottedleaf/dataconverter/minecraft/converters/helpers/ConverterAbstractStringValueTypeRename.java,minecraft:ca/spottedleaf/dataconverter/minecraft/converters/helpers/CopyHelper.java,minecraft:ca/spottedleaf/dataconverter/minecraft/converters/helpers/HelperBlockFlatteningV1450.java,minecraft:ca/spottedleaf/dataconverter/minecraft/converters/helpers/HelperItemNameV102.java,minecraft:ca/spottedleaf/dataconverter/minecraft/converters/helpers/HelperSpawnEggNameV105.java,minecraft:ca/spottedleaf/dataconverter/minecraft/converters/helpers/RenameHelper.java	minecraft	7	2680	rivet-server	4			net.minecraft.nbt	pending	0	
ca.spottedleaf.dataconverter.minecraft.converters.itemstack	ca.spottedleaf.dataconverter.minecraft.converters.itemstack	minecraft:ca/spottedleaf/dataconverter/minecraft/converters/itemstack/ConverterEnchantmentsRename.java,minecraft:ca/spottedleaf/dataconverter/minecraft/converters/itemstack/ConverterFlattenItemStack.java,minecraft:ca/spottedleaf/dataconverter/minecraft/converters/itemstack/ConverterFlattenSpawnEgg.java,minecraft:ca/spottedleaf/dataconverter/minecraft/converters/itemstack/ConverterItemStackToDataComponents.java	minecraft	4	1839	rivet-server	4			net.minecraft.util	pending	0	
ca.spottedleaf.dataconverter.minecraft.converters.particle	ca.spottedleaf.dataconverter.minecraft.converters.particle	minecraft:ca/spottedleaf/dataconverter/minecraft/converters/particle/ConverterParticleToNBT.java	minecraft	1	270	rivet-server	4			com.mojang.brigadier,com.mojang.brigadier.exceptions,net.minecraft.nbt,net.minecraft.util	pending	0	
ca.spottedleaf.dataconverter.minecraft.util	ca.spottedleaf.dataconverter.minecraft.util	minecraft:ca/spottedleaf/dataconverter/minecraft/util/ComponentUtils.java,minecraft:ca/spottedleaf/dataconverter/minecraft/util/StringWalker.java,minecraft:ca/spottedleaf/dataconverter/minecraft/util/Version.java	minecraft	3	181	rivet-server	4			net.minecraft,net.minecraft.util	pending	0	
ca.spottedleaf.dataconverter.minecraft.versions	ca.spottedleaf.dataconverter.minecraft.versions	minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V100.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V101.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V102.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1022.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V105.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V106.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V107.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V108.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V109.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V110.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V111.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1125.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V113.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1344.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V135.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V143.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1446.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1450.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1451.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1456.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1458.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1460.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1466.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V147.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1470.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1474.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1475.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1480.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1483.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1484.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1486.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1487.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1488.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1490.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1492.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1494.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1496.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1500.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1501.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1502.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1506.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1510.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1514.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1515.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1624.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V165.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1800.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1801.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1802.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1803.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1904.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1905.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1906.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1909.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1911.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1914.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1917.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1918.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1920.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1925.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1928.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1929.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1931.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1936.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1946.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1948.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1953.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1955.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1961.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V1963.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2100.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2202.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2209.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2211.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2218.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2501.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2502.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2503.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2505.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2508.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2509.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2511.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2514.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2516.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2518.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2519.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2522.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2523.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2527.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2528.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2529.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2531.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2533.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2535.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2537.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2538.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2550.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2551.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2552.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2553.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2556.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2558.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2568.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2671.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2679.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2680.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2684.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2686.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2688.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2690.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2691.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2693.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2696.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2700.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2701.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2702.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2707.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2710.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2717.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2825.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2831.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2832.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2833.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2838.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2841.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2842.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2843.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2846.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2852.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2967.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V2970.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3077.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3078.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3081.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3082.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3083.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3084.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3086.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3087.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3088.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3090.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3093.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3094.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3097.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3108.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3201.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3202.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3203.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3204.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3209.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3214.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3319.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3322.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3325.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3326.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3327.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3328.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3438.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3439.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3440.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3441.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3447.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3448.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3450.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3451.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3459.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3564.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3565.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3566.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3568.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3682.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3683.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3685.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3689.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3692.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3799.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3800.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3803.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3807.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3808.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3809.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3812.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3813.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3814.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3816.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3818.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3820.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3825.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3828.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3833.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3938.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3939.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3943.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V3945.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4054.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4055.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4057.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4059.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4061.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4064.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4067.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4068.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4070.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4071.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4081.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4173.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4175.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4176.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4180.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4181.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4185.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4187.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4290.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4291.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4292.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4293.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4294.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4295.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4296.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4297.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4299.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4300.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4301.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4302.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4303.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4305.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4306.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4307.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4309.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4311.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4312.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4314.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4420.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4421.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4424.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4439.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4533.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4535.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4537.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4541.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4544.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4548.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4648.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4649.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4651.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4656.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4657.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4658.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4661.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4763.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4769.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4882.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4885.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4888.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V4892.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V501.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V502.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V505.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V700.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V701.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V702.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V703.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V704.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V705.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V804.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V806.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V808.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V813.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V816.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V820.java,minecraft:ca/spottedleaf/dataconverter/minecraft/versions/V99.java	minecraft	271	17760	rivet-server	4		yes	com.mojang.brigadier.exceptions,com.mojang.datafixers,com.mojang.datafixers.util,com.mojang.serialization,net.minecraft.core,net.minecraft.core.registries,net.minecraft.nbt,net.minecraft.resources,net.minecraft.util,net.minecraft.util.datafix,net.minecraft.util.datafix.fixes,net.minecraft.world.item,net.minecraft.world.level.block,net.minecraft.world.level.block.entity	pending	0	
ca.spottedleaf.dataconverter.types.nbt	ca.spottedleaf.dataconverter.types.nbt	minecraft:ca/spottedleaf/dataconverter/types/nbt/NBTListType.java,minecraft:ca/spottedleaf/dataconverter/types/nbt/NBTMapType.java,minecraft:ca/spottedleaf/dataconverter/types/nbt/NBTTypeUtil.java	minecraft	3	1152	rivet-server	4			net.minecraft.nbt	pending	0	
ca.spottedleaf.dataconverter.util	ca.spottedleaf.dataconverter.util	minecraft:ca/spottedleaf/dataconverter/util/Int2IntArraySortedMap.java,minecraft:ca/spottedleaf/dataconverter/util/Int2ObjectArraySortedMap.java,minecraft:ca/spottedleaf/dataconverter/util/IntegerUtil.java,minecraft:ca/spottedleaf/dataconverter/util/Long2IntArraySortedMap.java,minecraft:ca/spottedleaf/dataconverter/util/Long2ObjectArraySortedMap.java,minecraft:ca/spottedleaf/dataconverter/util/NamespaceUtil.java	minecraft	6	581	rivet-server	4			net.minecraft.resources	pending	0	
ca.spottedleaf.moonrise.common	ca.spottedleaf.moonrise.common	paper-server:ca/spottedleaf/moonrise/common/PlatformHooks.java	paper-server	1	126	rivet-server	4			com.mojang.datafixers,net.minecraft.core,net.minecraft.nbt,net.minecraft.server.level,net.minecraft.world.entity,net.minecraft.world.level,net.minecraft.world.level.block.state,net.minecraft.world.level.chunk,net.minecraft.world.level.chunk.storage,net.minecraft.world.level.entity,net.minecraft.world.phys	pending	0	
